exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
United States,France,1341078.634486205,2008,0.0010365843155668737,1293747758.2350001,USA,FRA
Australia,Germany,295926.39857050165,2008,0.00022873577688298395,1293747758.2350001,AUS,DEU
Austria,Germany,218281.20541382182,2008,0.0001687200646527981,1293747758.2350001,AUT,DEU
Belgium,Germany,472927.5920189783,2008,0.00036554853062251597,1293747758.2350001,BEL,DEU
Brazil,Germany,652161.3583622379,2008,0.000504086947560745,1293747758.2350001,BRA,DEU
Canada,Germany,522595.4333021561,2008,0.0004039391991025428,1293747758.2350001,CAN,DEU
China,Germany,18815814.05124039,2008,0.014543649588162323,1293747758.2350001,CHN,DEU
Czech Republic,Germany,228530.87666280652,2008,0.00017664252958751446,1293747758.2350001,CZE,DEU
Finland,Germany,118002.09612680695,2008,9.120950770789486e-05,1293747758.2350001,FIN,DEU
France,Germany,690843.9847194755,2008,0.0005339866139454895,1293747758.2350001,FRA,DEU
Germany,Germany,1630410.5056089286,2008,0.0012602228643342516,1293747758.2350001,DEU,DEU
Greece,Germany,178105.5893747161,2008,0.00013766639458196803,1293747758.2350001,GRC,DEU
India,Germany,1417056.7777778334,2008,0.001095311484605823,1293747758.2350001,IND,DEU
Indonesia,Germany,284198.6112950827,2008,0.0002196708048273658,1293747758.2350001,IDN,DEU
Italy,Germany,1153134.9923728723,2008,0.0008913136158365528,1293747758.2350001,ITA,DEU
Japan,Germany,3894762.93397479,2008,0.0030104499962869376,1293747758.2350001,JPN,DEU
Mexico,Germany,592167.1486673898,2008,0.000457714531212217,1293747758.2350001,MEX,DEU
Netherlands,Germany,353605.95416069654,2008,0.00027331908550945407,1293747758.2350001,NLD,DEU
Poland,Germany,396362.63560245174,2008,0.00030636778543538567,1293747758.2350001,POL,DEU
RoW Africa,Germany,741688.8915601833,2008,0.0005732870931285978,1293747758.2350001,RoW Africa,DEU
RoW America,Germany,783417.6281448121,2008,0.0006055412449282945,1293747758.2350001,RoW America,DEU
RoW Asia and Pacific,Germany,1328647.9679538757,2008,0.0010269760542553428,1293747758.2350001,RoW Asia and Pacific,DEU
RoW EU27,Germany,676992.7280338672,2008,0.0005232803100331218,1293747758.2350001,RoW EU27,DEU
RoW Europe,Germany,987517.0972142136,2008,0.0007632995620115603,1293747758.2350001,RoW Europe,DEU
RoW Middle East,Germany,1872803.8332137533,2008,0.0014475803504144676,1293747758.2350001,RoW Middle East,DEU
Russia,Germany,1129707.5565212574,2008,0.0008732054214822099,1293747758.2350001,RUS,DEU
Slovakia,Germany,162456.76319636847,2008,0.00012557066256717667,1293747758.2350001,SVK,DEU
South Korea,Germany,2047348.8627510755,2008,0.0015824946166818317,1293747758.2350001,KOR,DEU
Spain,Germany,723581.3264915928,2008,0.0005592908833161892,1293747758.2350001,ESP,DEU
Sweden,Germany,218183.12812173532,2008,0.0001686442559864934,1293747758.2350001,SWE,DEU
Taiwan,Germany,503363.40067545726,2008,0.00038907383411598915,1293747758.2350001,TWN,DEU
United Kingdom,Germany,448127.18812151504,2008,0.00034637910308951887,1293747758.2350001,GBR,DEU
United States,Germany,3055272.9213370346,2008,0.002361567702737666,1293747758.2350001,USA,DEU
Australia,Greece,31257.551108933338,2008,2.41604678423378e-05,1293747758.2350001,AUS,GRC
Austria,Greece,23056.194693992482,2008,1.7821244170074524e-05,1293747758.2350001,AUT,GRC
Belgium,Greece,49953.50190037366,2008,3.861146933968249e-05,1293747758.2350001,BEL,GRC
Brazil,Greece,68885.26435486191,2008,5.324474103734013e-05,1293747758.2350001,BRA,GRC
Canada,Greece,55199.718677817065,2008,4.2666523150636006e-05,1293747758.2350001,CAN,GRC
China,Greece,1987441.1699526862,2008,0.0015361890734126255,1293747758.2350001,CHN,GRC
Czech Republic,Greece,24138.82634476638,2008,1.865806235498167e-05,1293747758.2350001,CZE,GRC
Finland,Greece,12464.099244503212,2008,9.634103066201562e-06,1293747758.2350001,FIN,GRC
France,Greece,72971.16194227341,2008,5.6402928219813545e-05,1293747758.2350001,FRA,GRC
Germany,Greece,172213.91117243696,2008,0.00013311243252500811,1293747758.2350001,DEU,GRC
Greece,Greece,18812.59914483135,2008,1.454116463204273e-05,1293747758.2350001,GRC,GRC
India,Greece,149678.19237983358,2008,0.0001156934892656607,1293747758.2350001,IND,GRC
Indonesia,Greece,30018.794094361252,2008,2.320297283862698e-05,1293747758.2350001,IDN,GRC
Italy,Greece,121801.15664970002,2008,9.414598469787315e-05,1293747758.2350001,ITA,GRC
Japan,Greece,411388.64096463873,2008,0.00031798210922187576,1293747758.2350001,JPN,GRC
Mexico,Greece,62548.31284559708,2008,4.834660577957548e-05,1293747758.2350001,MEX,GRC
Netherlands,Greece,37350.01765728825,2008,2.886962888982559e-05,1293747758.2350001,NLD,GRC
Poland,Greece,41866.24286886443,2008,3.236043703448081e-05,1293747758.2350001,POL,GRC
RoW Africa,Greece,78341.70999439733,2008,6.055408366564073e-05,1293747758.2350001,RoW Africa,GRC
RoW America,Greece,82749.35391993649,2008,6.396096410078235e-05,1293747758.2350001,RoW America,GRC
RoW Asia and Pacific,Greece,140339.91367110034,2008,0.0001084754835537335,1293747758.2350001,RoW Asia and Pacific,GRC
RoW EU27,Greece,71508.10564202315,2008,5.5272061487146716e-05,1293747758.2350001,RoW EU27,GRC
RoW Europe,Greece,104307.58304006945,2008,8.062435847801694e-05,1293747758.2350001,RoW Europe,GRC
RoW Middle East,Greece,197816.97626705831,2008,0.00015290227558494926,1293747758.2350001,RoW Middle East,GRC
Russia,Greece,119326.60774799103,2008,9.223328658036306e-05,1293747758.2350001,RUS,GRC
Slovakia,Greece,17159.672649931603,2008,1.3263538074332005e-05,1293747758.2350001,SVK,GRC
South Korea,Greece,216253.4904124854,2008,0.00016715274599394088,1293747758.2350001,KOR,GRC
Spain,Greece,76429.07675078281,2008,5.907571724418015e-05,1293747758.2350001,ESP,GRC
Sweden,Greece,23045.83475481615,2008,1.781323647374393e-05,1293747758.2350001,SWE,GRC
Taiwan,Greece,53168.31827517462,2008,4.109635586747581e-05,1293747758.2350001,TWN,GRC
United Kingdom,Greece,47333.93185704273,2008,3.658667739190382e-05,1293747758.2350001,GBR,GRC
United States,Greece,322716.5830454344,2008,0.00024944320173022103,1293747758.2350001,USA,GRC
Australia,India,252422.09685988916,2008,0.00019510920521652295,1293747758.2350001,AUS,IND
Austria,India,186191.56391782226,2008,0.0001439164340441716,1293747758.2350001,AUT,IND
Belgium,India,403402.2442841834,2008,0.00031180903828929244,1293747758.2350001,BEL,IND
Brazil,India,556286.7598094237,2008,0.0004299808492563804,1293747758.2350001,BRA,IND
Canada,India,445768.39323314064,2008,0.0003445558768281707,1293747758.2350001,CAN,IND
China,India,16049690.843764128,2008,0.012405579636064432,1293747758.2350001,CHN,IND
Czech Republic,India,194934.42222890002,2008,0.00015067421063193954,1293747758.2350001,CZE,IND
Finland,India,100654.54003765303,2008,7.780074546754874e-05,1293747758.2350001,FIN,IND
France,India,589282.6258806511,2008,0.0004554849445185373,1293747758.2350001,FRA,IND
Germany,India,1390722.9588274981,2008,0.0010749568066690193,1293747758.2350001,DEU,IND
Greece,India,151922.1876177522,2008,0.00011742798134391558,1293747758.2350001,GRC,IND
India,India,1208734.4810558816,2008,0.0009342891404928127,1293747758.2350001,IND,IND
Indonesia,India,242418.41714466093,2008,0.0001873768789948522,1293747758.2350001,IDN,IND
Italy,India,983611.9823661137,2008,0.0007602811105218917,1293747758.2350001,ITA,IND
Japan,India,3322191.688289109,2008,0.0025678820829969366,1293747758.2350001,JPN,IND
Mexico,India,505112.3336750648,2008,0.0003904256687286292,1293747758.2350001,MEX,IND
Netherlands,India,301622.1502753335,2008,0.00023313829790655837,1293747758.2350001,NLD,IND
Poland,India,338093.1457005847,2008,0.00026132848814503797,1293747758.2350001,POL,IND
RoW Africa,India,632652.8005919389,2008,0.0004890078429624007,1293747758.2350001,RoW Africa,IND
RoW America,India,668246.9706204592,2008,0.0005165202925894283,1293747758.2350001,RoW America,IND
RoW Asia and Pacific,India,1133322.7011135004,2008,0.0008759997409847804,1293747758.2350001,RoW Asia and Pacific,IND
RoW EU27,India,577467.655455443,2008,0.0004463525844042854,1293747758.2350001,RoW EU27,IND
RoW Europe,India,842341.6609245704,2008,0.0006510864699574343,1293747758.2350001,RoW Europe,IND
RoW Middle East,India,1597481.9071149603,2008,0.0012347707634248043,1293747758.2350001,RoW Middle East,IND
Russia,India,963628.6260624047,2008,0.0007448350112521458,1293747758.2350001,RUS,IND
Slovakia,India,138573.9041784705,2008,0.0001071104496965625,1293747758.2350001,SVK,IND
South Korea,India,1746366.9759241426,2008,0.0013498512092547544,1293747758.2350001,KOR,IND
Spain,India,617207.2356999571,2008,0.00047706922139288124,1293747758.2350001,ESP,IND
Sweden,India,186107.9101100003,2008,0.00014385177398405595,1293747758.2350001,SWE,IND
Taiwan,India,429363.66963870276,2008,0.00033187587526680134,1293747758.2350001,TWN,IND
United Kingdom,India,382247.7586800969,2008,0.00029545771673574123,1293747758.2350001,GBR,IND
United States,India,2606115.561511675,2008,0.002014392330284751,1293747758.2350001,USA,IND
Australia,Indonesia,52012.59683335191,2008,4.020304306019458e-05,1293747758.2350001,AUS,IDN
Austria,Indonesia,38365.531787859494,2008,2.9654568708354556e-05,1293747758.2350001,AUT,IDN
Belgium,Indonesia,83122.67186722002,2008,6.424951953587956e-05,1293747758.2350001,BEL,IDN
Brazil,Indonesia,114625.15210595036,2008,8.859930490803564e-05,1293747758.2350001,BRA,IDN
Canada,Indonesia,91852.39118243627,2008,7.099714036045652e-05,1293747758.2350001,CAN,IDN
China,Indonesia,3307104.0815041144,2008,0.0025562201445016165,1293747758.2350001,CHN,IDN
Czech Republic,Indonesia,40167.03277547758,2008,3.104703565266509e-05,1293747758.2350001,CZE,IDN
Finland,Indonesia,20740.280110065276,2008,1.6031162162831706e-05,1293747758.2350001,FIN,IDN
France,Indonesia,121424.0812737233,2008,9.385452496503378e-05,1293747758.2350001,FRA,IDN
Germany,Indonesia,286564.12273730314,2008,0.00022149922263691436,1293747758.2350001,DEU,IDN
Greece,Indonesia,31304.18283979137,2008,2.4196511754732012e-05,1293747758.2350001,GRC,IDN
India,Indonesia,249064.65425408696,2008,0.00019251407600031267,1293747758.2350001,IND,IDN
Indonesia,Indonesia,49951.299062785176,2008,3.860976666033525e-05,1293747758.2350001,IDN,IDN
Italy,Indonesia,202677.25229763077,2008,0.0001566590171905951,1293747758.2350001,ITA,IDN
Japan,Indonesia,684551.107968827,2008,0.0005291225461930293,1293747758.2350001,JPN,IDN
Mexico,Indonesia,104080.45067716579,2008,8.044879692712118e-05,1293747758.2350001,MEX,IDN
Netherlands,Indonesia,62150.46957300964,2008,4.803909353844882e-05,1293747758.2350001,NLD,IDN
Poland,Indonesia,69665.4650118126,2008,5.3847795730176915e-05,1293747758.2350001,POL,IDN
RoW Africa,Indonesia,130360.68125150666,2008,0.0001007620538251998,1293747758.2350001,RoW Africa,IDN
RoW America,Indonesia,137695.00799436076,2008,0.00010643110847373498,1293747758.2350001,RoW America,IDN
RoW Asia and Pacific,Indonesia,233525.75387300205,2008,0.00018050331093256568,1293747758.2350001,RoW Asia and Pacific,IDN
RoW EU27,Indonesia,118989.56159238916,2008,9.197276736132945e-05,1293747758.2350001,RoW EU27,IDN
RoW Europe,Indonesia,173567.92401091638,2008,0.00013415901431026016,1293747758.2350001,RoW Europe,IDN
RoW Middle East,Indonesia,329167.64394269534,2008,0.0002544295376339538,1293747758.2350001,RoW Middle East,IDN
Russia,Indonesia,198559.5966347952,2008,0.00015347628266091127,1293747758.2350001,RUS,IDN
Slovakia,Indonesia,28553.715024990248,2008,2.207054261021078e-05,1293747758.2350001,SVK,IDN
South Korea,Indonesia,359846.01682976173,2008,0.0002781423307126599,1293747758.2350001,KOR,IDN
Spain,Indonesia,127178.06111873461,2008,9.830205332470505e-05,1293747758.2350001,ESP,IDN
Sweden,Indonesia,38348.29323321613,2008,2.964124419858545e-05,1293747758.2350001,SWE,IDN
Taiwan,Indonesia,88472.12789949133,2008,6.83843719429433e-05,1293747758.2350001,TWN,IDN
United Kingdom,Indonesia,78763.7064507887,2008,6.088026506669458e-05,1293747758.2350001,GBR,IDN
United States,Indonesia,537000.7126446902,2008,0.0004150737338299201,1293747758.2350001,USA,IDN
Australia,Italy,202890.67544785843,2008,0.00015682398223023996,1293747758.2350001,AUS,ITA
Austria,Italy,149656.20001764235,2008,0.00011567649030890793,1293747758.2350001,AUT,ITA
Belgium,Italy,324244.8061241536,2008,0.0002506244390069558,1293747758.2350001,BEL,ITA
Brazil,Italy,447129.6208148936,2008,0.000345608035236244,1293747758.2350001,BRA,ITA
Canada,Italy,358297.67410091567,2008,0.0002769455419885902,1293747758.2350001,CAN,ITA
China,Italy,12900347.027699485,2008,0.009971300004646058,1293747758.2350001,CHN,ITA
Czech Republic,Italy,156683.49801846404,2008,0.00012110822764417389,1293747758.2350001,CZE,ITA
Finland,Italy,80903.64612349238,2008,6.253432758319555e-05,1293747758.2350001,FIN,ITA
France,Italy,473650.8910401286,2008,0.00036610760329842696,1293747758.2350001,FRA,ITA
Germany,Italy,1117828.931892709,2008,0.0008640238599661121,1293747758.2350001,DEU,ITA
Greece,Italy,122111.31858307084,2008,9.438572380574528e-05,1293747758.2350001,GRC,ITA
India,Italy,971551.0684254072,2008,0.0007509586488102202,1293747758.2350001,IND,ITA
Indonesia,Italy,194849.96411525566,2008,0.00015060892888508684,1293747758.2350001,IDN,ITA
Italy,Italy,790603.1343013754,2008,0.0006110952689726461,1293747758.2350001,ITA,ITA
Japan,Italy,2670296.0209509972,2008,0.0020640005008348444,1293747758.2350001,JPN,ITA
Mexico,Italy,405996.8748447347,2008,0.0003138145533087666,1293747758.2350001,MEX,ITA
Netherlands,Italy,242436.47200969132,2008,0.000187390834470265,1293747758.2350001,NLD,ITA
Poland,Italy,271750.95830396493,2008,0.00021004941386310272,1293747758.2350001,POL,ITA
RoW Africa,Italy,508510.7718686852,2008,0.00039305248541062035,1293747758.2350001,RoW Africa,ITA
RoW America,Italy,537120.4881871374,2008,0.00041516631411976776,1293747758.2350001,RoW America,ITA
RoW Asia and Pacific,Italy,910936.9310144464,2008,0.0007041070604498634,1293747758.2350001,RoW Asia and Pacific,ITA
RoW EU27,Italy,464154.30813913763,2008,0.00035876723664616183,1293747758.2350001,RoW EU27,ITA
RoW Europe,Italy,677053.5251508529,2008,0.0005233273030552149,1293747758.2350001,RoW Europe,ITA
RoW Middle East,Italy,1284016.6957334536,2008,0.0009924783927627266,1293747758.2350001,RoW Middle East,ITA
Russia,Italy,774541.002971345,2008,0.0005986800734851245,1293747758.2350001,RUS,ITA
Slovakia,Italy,111382.2990707249,2008,8.609274749405448e-05,1293747758.2350001,SVK,ITA
South Korea,Italy,1403686.8561110133,2008,0.0010849772277294594,1293747758.2350001,KOR,ITA
Spain,Italy,496096.005382056,2008,0.0003834565140107811,1293747758.2350001,ESP,ITA
Sweden,Italy,149588.96245179456,2008,0.00011562451915346452,1293747758.2350001,SWE,ITA
Taiwan,Italy,345111.96847885894,2008,0.0002667536745722977,1293747758.2350001,TWN,ITA
United Kingdom,Italy,307241.3548745363,2008,0.00023748165198267968,1293747758.2350001,GBR,ITA
United States,Italy,2094731.635178847,2008,0.0016191190453049302,1293747758.2350001,USA,ITA
Australia,Japan,679665.2081952973,2008,0.0005253459987614069,1293747758.2350001,AUS,JPN
Austria,Japan,501334.58725646784,2008,0.000387505666437185,1293747758.2350001,AUT,JPN
Belgium,Japan,1086190.4459403076,2008,0.0008395689492224874,1293747758.2350001,BEL,JPN
Brazil,Japan,1497843.3313790476,2008,0.001157755305734779,1293747758.2350001,BRA,JPN
Canada,Japan,1200264.4384779688,2008,0.0009277422363347193,1293747758.2350001,CAN,JPN
China,Japan,43214982.27021634,2008,0.03340294272600134,1293747758.2350001,CHN,JPN
Czech Republic,Japan,524875.388213079,2008,0.0004057014861452916,1293747758.2350001,CZE,JPN
Finland,Japan,271019.82030218653,2008,0.00020948428206123135,1293747758.2350001,FIN,JPN
France,Japan,1586687.156609613,2008,0.0012264269804604388,1293747758.2350001,FRA,JPN
Germany,Japan,3744624.6486530774,2008,0.002894400879010368,1293747758.2350001,DEU,JPN
Greece,Japan,409061.7482064626,2008,0.0003161835416546163,1293747758.2350001,GRC,JPN
India,Japan,3254607.1845245385,2008,0.002515642762515506,1293747758.2350001,IND,JPN
Indonesia,Japan,652729.564412138,2008,0.0005045261414038132,1293747758.2350001,IDN,JPN
Italy,Japan,2648448.17570966,2008,0.0020471132481982538,1293747758.2350001,ITA,JPN
Japan,Japan,8945247.369795108,2008,0.0069142128462496375,1293747758.2350001,JPN,JPN
Mexico,Japan,1360052.3949096485,2008,0.0010512500495190073,1293747758.2350001,MEX,JPN
Netherlands,Japan,812139.9952966718,2008,0.0006277421468962671,1293747758.2350001,NLD,JPN
Poland,Japan,910340.856368025,2008,0.0007036463256252986,1293747758.2350001,POL,JPN
RoW Africa,Japan,1703464.5590691774,2008,0.0013166898634036164,1293747758.2350001,RoW Africa,JPN
RoW America,Japan,1799304.5004442367,2008,0.0013907691735048446,1293747758.2350001,RoW America,JPN
RoW Asia and Pacific,Japan,3051555.371807197,2008,0.0023586942295229884,1293747758.2350001,RoW Asia and Pacific,JPN
RoW EU27,Japan,1554874.4604169715,2008,0.0012018374142253312,1293747758.2350001,RoW EU27,JPN
RoW Europe,Japan,2268067.3669029167,2008,0.0017530985870051945,1293747758.2350001,RoW Europe,JPN
RoW Middle East,Japan,4301338.45283827,2008,0.0033247118114479953,1293747758.2350001,RoW Middle East,JPN
Russia,Japan,2594641.5027118432,2008,0.0020055234771974343,1293747758.2350001,RUS,JPN
Slovakia,Japan,373120.51421325287,2008,0.0002884028295610605,1293747758.2350001,SVK,JPN
South Korea,Japan,4702222.535637863,2008,0.0036345744413523746,1293747758.2350001,KOR,JPN
Spain,Japan,1661876.2278711142,2008,0.0012845442376946295,1293747758.2350001,ESP,JPN
Sweden,Japan,501109.3336079108,2008,0.00038733155703516033,1293747758.2350001,SWE,JPN
Taiwan,Japan,1156093.511295281,2008,0.0008936003977100493,1293747758.2350001,TWN,JPN
United Kingdom,Japan,1029230.4319425697,2008,0.0007955418089741859,1293747758.2350001,GBR,JPN
United States,Japan,7017159.329778484,2008,0.0054239006677404165,1293747758.2350001,USA,JPN
Australia,Mexico,107519.75841067714,2008,8.310720364637489e-05,1293747758.2350001,AUS,MEX
Austria,Mexico,79308.71367976397,2008,6.130152742290441e-05,1293747758.2350001,AUT,MEX
Belgium,Mexico,171830.0892312029,2008,0.000132815758046702,1293747758.2350001,BEL,MEX
Brazil,Mexico,236951.5924851277,2008,0.00018315130671869896,1293747758.2350001,BRA,MEX
Canada,Mexico,189876.0468747031,2008,0.0001467643485108273,1293747758.2350001,CAN,MEX
China,Mexico,6836401.872079609,2008,0.005284184516312665,1293747758.2350001,CHN,MEX
Czech Republic,Mexico,83032.75767900364,2008,6.418002052601147e-05,1293747758.2350001,CZE,MEX
Finland,Mexico,42874.02605988807,2008,3.3139401237208025e-05,1293747758.2350001,FIN,MEX
France,Mexico,251006.26051415817,2008,0.00019401483706267002,1293747758.2350001,FRA,MEX
Germany,Mexico,592381.5681964721,2008,0.0004578802664011034,1293747758.2350001,DEU,MEX
Greece,Mexico,64711.59539399992,2008,5.001871112981323e-05,1293747758.2350001,GRC,MEX
