exporter,importer,year,tonnes,exp_ISO3,imp_ISO3
China,Finland,2016,785051.5519270702,CHN,FIN
China,France,2008,3323187.182886198,CHN,FRA
China,France,2009,2849415.8038228094,CHN,FRA
China,France,2010,2824801.6423541503,CHN,FRA
China,France,2011,3022046.041662672,CHN,FRA
China,France,2012,2868746.4714903273,CHN,FRA
China,France,2013,2622861.8035596902,CHN,FRA
China,France,2014,2565297.5978180594,CHN,FRA
China,France,2015,2452687.0449781297,CHN,FRA
China,France,2016,2787635.699205799,CHN,FRA
China,Germany,2008,8974606.390241697,CHN,DEU
China,Germany,2009,7185627.166754964,CHN,DEU
China,Germany,2010,7450222.520038352,CHN,DEU
China,Germany,2011,8032119.645121758,CHN,DEU
China,Germany,2012,7634569.480101347,CHN,DEU
China,Germany,2013,7145580.8783558775,CHN,DEU
China,Germany,2014,6865680.415580787,CHN,DEU
China,Germany,2015,6632931.791642364,CHN,DEU
China,Germany,2016,7749767.273958144,CHN,DEU
China,Greece,2008,443382.0739847373,CHN,GRC
China,Greece,2009,463844.7749817408,CHN,GRC
China,Greece,2010,503459.3820923192,CHN,GRC
China,Greece,2011,584941.9087145615,CHN,GRC
China,Greece,2012,472025.9529583829,CHN,GRC
China,Greece,2013,429436.3059981077,CHN,GRC
China,Greece,2014,415732.9337698311,CHN,GRC
China,Greece,2015,395557.7619600551,CHN,GRC
China,Greece,2016,428547.0576327797,CHN,GRC
China,India,2008,15268920.871368883,CHN,IND
China,India,2009,19717099.069584653,CHN,IND
China,India,2010,19399688.109271802,CHN,IND
China,India,2011,22749659.61761568,CHN,IND
China,India,2012,22569843.68398351,CHN,IND
China,India,2013,22211470.788934752,CHN,IND
China,India,2014,21872355.1771703,CHN,IND
China,India,2015,21812066.40050898,CHN,IND
China,India,2016,25830479.403641395,CHN,IND
China,Indonesia,2008,1254271.0741966986,CHN,IDN
China,Indonesia,2009,1269161.7117767772,CHN,IDN
China,Indonesia,2010,1310438.144282729,CHN,IDN
China,Indonesia,2011,1419219.3242770652,CHN,IDN
China,Indonesia,2012,1151007.8392404774,CHN,IDN
China,Indonesia,2013,1105406.9043233502,CHN,IDN
China,Indonesia,2014,1130366.189197516,CHN,IDN
China,Indonesia,2015,1076621.990294172,CHN,IDN
China,Indonesia,2016,1160744.9697546584,CHN,IDN
China,Italy,2008,5550621.602370183,CHN,ITA
China,Italy,2009,4453030.514025604,CHN,ITA
China,Italy,2010,4796566.491728317,CHN,ITA
China,Italy,2011,5564317.242184307,CHN,ITA
China,Italy,2012,5363172.885517605,CHN,ITA
China,Italy,2013,4790277.1066647945,CHN,ITA
China,Italy,2014,4610575.747296265,CHN,ITA
China,Italy,2015,4315722.913006099,CHN,ITA
China,Italy,2016,4666640.431115759,CHN,ITA
China,Japan,2008,23462265.097809546,CHN,JPN
China,Japan,2009,19069390.96657752,CHN,JPN
China,Japan,2010,19139323.716176804,CHN,JPN
China,Japan,2011,20340521.70754411,CHN,JPN
China,Japan,2012,19648048.014663413,CHN,JPN
China,Japan,2013,19000932.781814236,CHN,JPN
China,Japan,2014,18393733.810548816,CHN,JPN
China,Japan,2015,17657800.286480524,CHN,JPN
China,Japan,2016,20631809.182121895,CHN,JPN
China,Mexico,2008,3507472.0992145073,CHN,MEX
China,Mexico,2009,3668328.8179836366,CHN,MEX
China,Mexico,2010,3788470.854708382,CHN,MEX
China,Mexico,2011,4472946.70718479,CHN,MEX
China,Mexico,2012,4417679.057512437,CHN,MEX
China,Mexico,2013,4475111.1962144915,CHN,MEX
China,Mexico,2014,4281607.085042877,CHN,MEX
China,Mexico,2015,4174358.5603150763,CHN,MEX
China,Mexico,2016,4784585.060714347,CHN,MEX
China,Netherlands,2008,1570201.5030236512,CHN,NLD
China,Netherlands,2009,1209776.024375408,CHN,NLD
China,Netherlands,2010,1197963.821945482,CHN,NLD
China,Netherlands,2011,1251284.339921692,CHN,NLD
China,Netherlands,2012,1183195.5503300827,CHN,NLD
China,Netherlands,2013,1101911.8308784044,CHN,NLD
China,Netherlands,2014,1049716.561092413,CHN,NLD
China,Netherlands,2015,1030951.146264921,CHN,NLD
China,Netherlands,2016,1243747.3291310258,CHN,NLD
China,Poland,2008,1797502.4913173788,CHN,POL
China,Poland,2009,1487216.2741568878,CHN,POL
China,Poland,2010,1502064.1023497463,CHN,POL
China,Poland,2011,1576228.0675175346,CHN,POL
China,Poland,2012,1480731.0853497144,CHN,POL
China,Poland,2013,1350524.281128733,CHN,POL
China,Poland,2014,1326389.5306702435,CHN,POL
China,Poland,2015,1310076.1250559737,CHN,POL
China,Poland,2016,1492576.6048735077,CHN,POL
China,RoW Africa,2008,3459876.5163980885,CHN,RoW Africa
China,RoW Africa,2009,3550588.700199684,CHN,RoW Africa
China,RoW Africa,2010,3400472.9266685937,CHN,RoW Africa
China,RoW Africa,2011,3397424.5470165224,CHN,RoW Africa
China,RoW Africa,2012,3267304.1073706504,CHN,RoW Africa
China,RoW Africa,2013,3139462.418903297,CHN,RoW Africa
China,RoW Africa,2014,3003414.155216583,CHN,RoW Africa
China,RoW Africa,2015,2952841.432705934,CHN,RoW Africa
China,RoW Africa,2016,3452949.774042779,CHN,RoW Africa
China,RoW America,2008,3891430.4187752455,CHN,RoW America
China,RoW America,2009,4180714.7306491067,CHN,RoW America
China,RoW America,2010,3956908.2768536117,CHN,RoW America
China,RoW America,2011,4512364.7497019265,CHN,RoW America
China,RoW America,2012,4298368.1750494465,CHN,RoW America
China,RoW America,2013,3958379.91119708,CHN,RoW America
China,RoW America,2014,3839629.5890366756,CHN,RoW America
China,RoW America,2015,3795198.852460634,CHN,RoW America
China,RoW America,2016,4594202.374156388,CHN,RoW America
China,RoW Asia and Pacific,2008,7705889.27505452,CHN,RoW Asia and Pacific
China,RoW Asia and Pacific,2009,7256622.806416232,CHN,RoW Asia and Pacific
China,RoW Asia and Pacific,2010,7322203.720655741,CHN,RoW Asia and Pacific
China,RoW Asia and Pacific,2011,7883478.3199065,CHN,RoW Asia and Pacific
China,RoW Asia and Pacific,2012,7570981.705101151,CHN,RoW Asia and Pacific
China,RoW Asia and Pacific,2013,7268216.57247103,CHN,RoW Asia and Pacific
China,RoW Asia and Pacific,2014,7141474.46141178,CHN,RoW Asia and Pacific
China,RoW Asia and Pacific,2015,6947884.912027445,CHN,RoW Asia and Pacific
China,RoW Asia and Pacific,2016,7797002.274433512,CHN,RoW Asia and Pacific
China,RoW EU27,2008,2185842.5574617432,CHN,RoW EU27
China,RoW EU27,2009,2229013.6200748505,CHN,RoW EU27
China,RoW EU27,2010,2191900.3347360725,CHN,RoW EU27
China,RoW EU27,2011,2243067.3942624405,CHN,RoW EU27
China,RoW EU27,2012,2147307.3879037984,CHN,RoW EU27
China,RoW EU27,2013,2032846.248338905,CHN,RoW EU27
China,RoW EU27,2014,1985387.852947793,CHN,RoW EU27
China,RoW EU27,2015,1948715.3596757846,CHN,RoW EU27
China,RoW EU27,2016,2205943.363631787,CHN,RoW EU27
China,RoW Europe,2008,7080577.451734981,CHN,RoW Europe
China,RoW Europe,2009,7178686.461468532,CHN,RoW Europe
China,RoW Europe,2010,6726543.176425163,CHN,RoW Europe
China,RoW Europe,2011,6800055.3162168255,CHN,RoW Europe
China,RoW Europe,2012,6546926.067612119,CHN,RoW Europe
China,RoW Europe,2013,6191303.204528448,CHN,RoW Europe
China,RoW Europe,2014,5844950.968451107,CHN,RoW Europe
China,RoW Europe,2015,5756408.550868529,CHN,RoW Europe
China,RoW Europe,2016,6913325.599969123,CHN,RoW Europe
China,RoW Middle East,2008,7599964.473330038,CHN,RoW Middle East
China,RoW Middle East,2009,7627908.568097536,CHN,RoW Middle East
China,RoW Middle East,2010,7462856.844660002,CHN,RoW Middle East
China,RoW Middle East,2011,7988667.698462239,CHN,RoW Middle East
China,RoW Middle East,2012,7644276.677746047,CHN,RoW Middle East
China,RoW Middle East,2013,7118149.426496491,CHN,RoW Middle East
China,RoW Middle East,2014,6959856.710243313,CHN,RoW Middle East
China,RoW Middle East,2015,6858231.9190388555,CHN,RoW Middle East
China,RoW Middle East,2016,7951704.515486042,CHN,RoW Middle East
China,Russia,2008,12391914.627426457,CHN,RUS
China,Russia,2009,11275724.728259195,CHN,RUS
China,Russia,2010,11213380.071979769,CHN,RUS
China,Russia,2011,11839213.111952731,CHN,RUS
China,Russia,2012,11544563.104242962,CHN,RUS
China,Russia,2013,11187147.097102808,CHN,RUS
China,Russia,2014,10656721.634891113,CHN,RUS
China,Russia,2015,10469086.743338509,CHN,RUS
China,Russia,2016,12511250.278856851,CHN,RUS
China,Slovakia,2008,877457.7399581864,CHN,SVK
China,Slovakia,2009,851860.4618565142,CHN,SVK
China,Slovakia,2010,841843.1248307186,CHN,SVK
China,Slovakia,2011,908639.410449705,CHN,SVK
China,Slovakia,2012,889635.6997910659,CHN,SVK
China,Slovakia,2013,863413.5540991649,CHN,SVK
China,Slovakia,2014,843623.1189552073,CHN,SVK
China,Slovakia,2015,829675.5164517167,CHN,SVK
China,Slovakia,2016,975237.5302951838,CHN,SVK
China,South Korea,2008,10568357.121337388,CHN,KOR
China,South Korea,2009,10012873.15422277,CHN,KOR
China,South Korea,2010,10382200.53138177,CHN,KOR
China,South Korea,2011,12532189.664373849,CHN,KOR
China,South Korea,2012,12188962.868984854,CHN,KOR
China,South Korea,2013,11805938.263484893,CHN,KOR
China,South Korea,2014,11815168.339973649,CHN,KOR
China,South Korea,2015,11119632.22145509,CHN,KOR
China,South Korea,2016,12856750.029260729,CHN,KOR
China,Spain,2008,3209032.048644784,CHN,ESP
China,Spain,2009,2818581.6190321892,CHN,ESP
China,Spain,2010,2975888.829491256,CHN,ESP
China,Spain,2011,3096784.0695272693,CHN,ESP
China,Spain,2012,2697699.8136188616,CHN,ESP
China,Spain,2013,2576176.074077904,CHN,ESP
China,Spain,2014,2543629.0477905637,CHN,ESP
China,Spain,2015,2493341.8271162715,CHN,ESP
China,Spain,2016,2617393.1874933103,CHN,ESP
China,Sweden,2008,1213544.5692394117,CHN,SWE
China,Sweden,2009,857619.985672398,CHN,SWE
China,Sweden,2010,985327.3360226878,CHN,SWE
China,Sweden,2011,1085847.2400067153,CHN,SWE
China,Sweden,2012,989118.9728786933,CHN,SWE
China,Sweden,2013,961291.7898794906,CHN,SWE
China,Sweden,2014,910590.8868133673,CHN,SWE
China,Sweden,2015,892427.6392346283,CHN,SWE
China,Sweden,2016,1030726.1154875781,CHN,SWE
China,Taiwan,2008,3418689.0419265344,CHN,TWN
China,Taiwan,2009,3480900.8361124806,CHN,TWN
China,Taiwan,2010,3637491.109311917,CHN,TWN
China,Taiwan,2011,4754124.63348873,CHN,TWN
China,Taiwan,2012,4677522.514001981,CHN,TWN
China,Taiwan,2013,4660812.294078649,CHN,TWN
China,Taiwan,2014,4676201.740666269,CHN,TWN
China,Taiwan,2015,4358515.295670638,CHN,TWN
China,Taiwan,2016,4890241.421921865,CHN,TWN
China,United Kingdom,2008,2567397.8107399433,CHN,GBR
China,United Kingdom,2009,2071921.8493005338,CHN,GBR
China,United Kingdom,2010,1951723.7039807825,CHN,GBR
China,United Kingdom,2011,1830137.214610592,CHN,GBR
China,United Kingdom,2012,1681129.8209013816,CHN,GBR
China,United Kingdom,2013,1786328.265391849,CHN,GBR
China,United Kingdom,2014,1730387.0878267845,CHN,GBR
China,United Kingdom,2015,1674754.9283104273,CHN,GBR
China,United Kingdom,2016,1752228.0669731954,CHN,GBR
China,United States,2008,14956045.817099951,CHN,USA
China,United States,2009,13025546.377941517,CHN,USA
China,United States,2010,13999366.648125501,CHN,USA
China,United States,2011,17340892.95598627,CHN,USA
China,United States,2012,17022892.667200774,CHN,USA
China,United States,2013,16373655.489284521,CHN,USA
China,United States,2014,16313819.01552166,CHN,USA
China,United States,2015,15396799.265536904,CHN,USA
China,United States,2016,16497154.87385302,CHN,USA
Czech Republic,Australia,2008,11698.084432270874,CZE,AUS
Czech Republic,Australia,2009,10385.502150564904,CZE,AUS
Czech Republic,Australia,2010,11222.46671483864,CZE,AUS
Czech Republic,Australia,2011,10100.169703050256,CZE,AUS
Czech Republic,Australia,2012,8120.431517058331,CZE,AUS
Czech Republic,Australia,2013,6934.935748596383,CZE,AUS
Czech Republic,Australia,2014,6475.732561665041,CZE,AUS
Czech Republic,Australia,2015,6469.114626080279,CZE,AUS
Czech Republic,Australia,2016,6562.86304013568,CZE,AUS
Czech Republic,Austria,2008,8444.059533265405,CZE,AUT
Czech Republic,Austria,2009,6778.581938068268,CZE,AUT
Czech Republic,Austria,2010,7197.932855679921,CZE,AUT
Czech Republic,Austria,2011,6743.12352184366,CZE,AUT
Czech Republic,Austria,2012,6141.671940983229,CZE,AUT
Czech Republic,Austria,2013,5609.1882026078265,CZE,AUT
Czech Republic,Austria,2014,5393.671511834497,CZE,AUT
Czech Republic,Austria,2015,5332.2345475534,CZE,AUT
Czech Republic,Austria,2016,5480.516548053032,CZE,AUT
Czech Republic,Belgium,2008,22383.987007931566,CZE,BEL
Czech Republic,Belgium,2009,17780.80486543094,CZE,BEL
Czech Republic,Belgium,2010,18952.491444286636,CZE,BEL
Czech Republic,Belgium,2011,18052.27753114463,CZE,BEL
Czech Republic,Belgium,2012,16384.178061142018,CZE,BEL
Czech Republic,Belgium,2013,14780.281388049178,CZE,BEL
Czech Republic,Belgium,2014,14211.309627916027,CZE,BEL
Czech Republic,Belgium,2015,13832.119044863874,CZE,BEL
Czech Republic,Belgium,2016,14618.758912417648,CZE,BEL
Czech Republic,Brazil,2008,41984.271975508585,CZE,BRA
Czech Republic,Brazil,2009,36545.81013702798,CZE,BRA
Czech Republic,Brazil,2010,39049.17889319687,CZE,BRA
Czech Republic,Brazil,2011,41137.32317586502,CZE,BRA
Czech Republic,Brazil,2012,37095.195382851,CZE,BRA
Czech Republic,Brazil,2013,34069.902320368245,CZE,BRA
Czech Republic,Brazil,2014,32929.651770021475,CZE,BRA
Czech Republic,Brazil,2015,30963.084050420402,CZE,BRA
Czech Republic,Brazil,2016,30776.809632830198,CZE,BRA
Czech Republic,Canada,2008,21017.996760600647,CZE,CAN
Czech Republic,Canada,2009,20603.646183980418,CZE,CAN
Czech Republic,Canada,2010,22533.30507415705,CZE,CAN
Czech Republic,Canada,2011,21901.2777253952,CZE,CAN
Czech Republic,Canada,2012,20717.450652092568,CZE,CAN
Czech Republic,Canada,2013,18706.874430573167,CZE,CAN
Czech Republic,Canada,2014,17788.84101513231,CZE,CAN
Czech Republic,Canada,2015,17954.898228856022,CZE,CAN
Czech Republic,Canada,2016,18097.0349246869,CZE,CAN
Czech Republic,China,2008,763474.8141058452,CZE,CHN
Czech Republic,China,2009,917583.5312764772,CZE,CHN
Czech Republic,China,2010,945773.5108498598,CZE,CHN
Czech Republic,China,2011,1039070.6561260333,CZE,CHN
Czech Republic,China,2012,992468.8382756615,CZE,CHN
Czech Republic,China,2013,945662.6160461154,CZE,CHN
Czech Republic,China,2014,953388.6993652927,CZE,CHN
Czech Republic,China,2015,944089.24265077,CZE,CHN
Czech Republic,China,2016,955514.6106429917,CZE,CHN
Czech Republic,Czech Republic,2008,8164.408047388395,CZE,CZE
Czech Republic,Czech Republic,2009,9014.41099797651,CZE,CZE
Czech Republic,Czech Republic,2010,9027.676078719023,CZE,CZE
Czech Republic,Czech Republic,2011,8846.712356568167,CZE,CZE
Czech Republic,Czech Republic,2012,8157.430010986362,CZE,CZE
Czech Republic,Czech Republic,2013,7340.80631264138,CZE,CZE
Czech Republic,Czech Republic,2014,7113.885348104675,CZE,CZE
Czech Republic,Czech Republic,2015,7185.532338570007,CZE,CZE
Czech Republic,Czech Republic,2016,7035.652438912574,CZE,CZE
Czech Republic,Finland,2008,6885.627924524178,CZE,FIN
Czech Republic,Finland,2009,5071.480125558824,CZE,FIN
Czech Republic,Finland,2010,5726.8423142303545,CZE,FIN
Czech Republic,Finland,2011,5578.5796210338485,CZE,FIN
Czech Republic,Finland,2012,5208.702428597608,CZE,FIN
Czech Republic,Finland,2013,4626.070146221355,CZE,FIN
Czech Republic,Finland,2014,4431.357461750975,CZE,FIN
Czech Republic,Finland,2015,4420.388103521217,CZE,FIN
Czech Republic,Finland,2016,4580.120238982528,CZE,FIN
Czech Republic,France,2008,25129.43336081737,CZE,FRA
Czech Republic,France,2009,21619.894966009084,CZE,FRA
Czech Republic,France,2010,22245.779187931992,CZE,FRA
Czech Republic,France,2011,21337.550750919698,CZE,FRA
Czech Republic,France,2012,19517.342384439366,CZE,FRA
Czech Republic,France,2013,16685.44015028327,CZE,FRA
Czech Republic,France,2014,16153.70140234732,CZE,FRA
Czech Republic,France,2015,15416.931821916787,CZE,FRA
Czech Republic,France,2016,15498.062985824141,CZE,FRA
Czech Republic,Germany,2008,69902.16256816484,CZE,DEU
Czech Republic,Germany,2009,53957.348760947265,CZE,DEU
Czech Republic,Germany,2010,57227.907783840616,CZE,DEU
Czech Republic,Germany,2011,54751.71806309698,CZE,DEU
Czech Republic,Germany,2012,50087.376744227084,CZE,DEU
Czech Republic,Germany,2013,44399.874987529445,CZE,DEU
Czech Republic,Germany,2014,42494.35225346188,CZE,DEU
Czech Republic,Germany,2015,41113.21099281873,CZE,DEU
Czech Republic,Germany,2016,42671.002230215716,CZE,DEU
Czech Republic,Greece,2008,5811.973940411284,CZE,GRC
Czech Republic,Greece,2009,5169.505744512009,CZE,GRC
Czech Republic,Greece,2010,5487.498261204302,CZE,GRC
Czech Republic,Greece,2011,5629.870207252812,CZE,GRC
Czech Republic,Greece,2012,4331.913052767587,CZE,GRC
Czech Republic,Greece,2013,3693.859227821309,CZE,GRC
Czech Republic,Greece,2014,3459.0112862320325,CZE,GRC
Czech Republic,Greece,2015,3330.4032769734085,CZE,GRC
Czech Republic,Greece,2016,3565.743730411471,CZE,GRC
Czech Republic,India,2008,104057.21470412443,CZE,IND
Czech Republic,India,2009,145187.21282323086,CZE,IND
Czech Republic,India,2010,149976.6468902093,CZE,IND
Czech Republic,India,2011,164774.2183219448,CZE,IND
Czech Republic,India,2012,158275.16956308167,CZE,IND
Czech Republic,India,2013,143994.99332750053,CZE,IND
Czech Republic,India,2014,142046.10500131064,CZE,IND
Czech Republic,India,2015,142396.12457742332,CZE,IND
Czech Republic,India,2016,150096.50047330774,CZE,IND
Czech Republic,Indonesia,2008,13470.007165353483,CZE,IDN
Czech Republic,Indonesia,2009,11876.763338970044,CZE,IDN
Czech Republic,Indonesia,2010,12328.516694233273,CZE,IDN
Czech Republic,Indonesia,2011,11564.130889344855,CZE,IDN
Czech Republic,Indonesia,2012,8757.944150426156,CZE,IDN
Czech Republic,Indonesia,2013,7942.468594252252,CZE,IDN
Czech Republic,Indonesia,2014,8332.594608790057,CZE,IDN
Czech Republic,Indonesia,2015,8003.362345267778,CZE,IDN
Czech Republic,Indonesia,2016,8044.374734483609,CZE,IDN
Czech Republic,Italy,2008,57066.80557715663,CZE,ITA
Czech Republic,Italy,2009,42420.197462564465,CZE,ITA
Czech Republic,Italy,2010,45529.18861990752,CZE,ITA
Czech Republic,Italy,2011,47569.2079765934,CZE,ITA
Czech Republic,Italy,2012,44080.426823473856,CZE,ITA
Czech Republic,Italy,2013,37873.74016916173,CZE,ITA
Czech Republic,Italy,2014,36002.94624205927,CZE,ITA
Czech Republic,Italy,2015,34476.80017871915,CZE,ITA
Czech Republic,Italy,2016,36146.66988139182,CZE,ITA
Czech Republic,Japan,2008,165557.16948318377,CZE,JPN
Czech Republic,Japan,2009,130612.80258981191,CZE,JPN
Czech Republic,Japan,2010,138466.7581363594,CZE,JPN
Czech Republic,Japan,2011,131109.04288316134,CZE,JPN
Czech Republic,Japan,2012,120784.94685009398,CZE,JPN
Czech Republic,Japan,2013,109647.64671540522,CZE,JPN
Czech Republic,Japan,2014,107202.80888067366,CZE,JPN
Czech Republic,Japan,2015,104249.11442552836,CZE,JPN
Czech Republic,Japan,2016,106789.1811332533,CZE,JPN
Czech Republic,Mexico,2008,29187.58985699075,CZE,MEX
Czech Republic,Mexico,2009,28408.509707370562,CZE,MEX
Czech Republic,Mexico,2010,30446.60792260172,CZE,MEX
Czech Republic,Mexico,2011,33080.80475310677,CZE,MEX
Czech Republic,Mexico,2012,30792.665297035317,CZE,MEX
Czech Republic,Mexico,2013,28626.618497235075,CZE,MEX
Czech Republic,Mexico,2014,27734.67508811458,CZE,MEX
Czech Republic,Mexico,2015,27307.399721222304,CZE,MEX
Czech Republic,Mexico,2016,28197.713694087837,CZE,MEX
Czech Republic,Netherlands,2008,9980.449770451429,CZE,NLD
Czech Republic,Netherlands,2009,7737.571085180403,CZE,NLD
Czech Republic,Netherlands,2010,8074.028804076449,CZE,NLD
Czech Republic,Netherlands,2011,7232.768666668535,CZE,NLD
Czech Republic,Netherlands,2012,6525.265048367959,CZE,NLD
Czech Republic,Netherlands,2013,5740.754384328324,CZE,NLD
Czech Republic,Netherlands,2014,5556.337751882278,CZE,NLD
Czech Republic,Netherlands,2015,5498.876675364634,CZE,NLD
Czech Republic,Netherlands,2016,5621.669981933106,CZE,NLD
Czech Republic,Poland,2008,16385.366935159964,CZE,POL
Czech Republic,Poland,2009,12885.205603408076,CZE,POL
Czech Republic,Poland,2010,13364.564240579519,CZE,POL
Czech Republic,Poland,2011,12687.573851970355,CZE,POL
Czech Republic,Poland,2012,11360.667140663536,CZE,POL
Czech Republic,Poland,2013,9554.094761899207,CZE,POL
Czech Republic,Poland,2014,9108.852902878025,CZE,POL
Czech Republic,Poland,2015,8998.159426321388,CZE,POL
Czech Republic,Poland,2016,9446.373501799446,CZE,POL
Czech Republic,RoW Africa,2008,25236.85357179952,CZE,RoW Africa
Czech Republic,RoW Africa,2009,24950.316522852605,CZE,RoW Africa
Czech Republic,RoW Africa,2010,25278.416368344915,CZE,RoW Africa
Czech Republic,RoW Africa,2011,22232.04942112996,CZE,RoW Africa
Czech Republic,RoW Africa,2012,20513.55533159122,CZE,RoW Africa
Czech Republic,RoW Africa,2013,18626.876888962644,CZE,RoW Africa
Czech Republic,RoW Africa,2014,17950.5291520577,CZE,RoW Africa
Czech Republic,RoW Africa,2015,17817.521302506037,CZE,RoW Africa
Czech Republic,RoW Africa,2016,18224.554947365243,CZE,RoW Africa
Czech Republic,RoW America,2008,23778.287291531775,CZE,RoW America
Czech Republic,RoW America,2009,25540.625360323545,CZE,RoW America
Czech Republic,RoW America,2010,25317.33280926652,CZE,RoW America
Czech Republic,RoW America,2011,23549.711481559658,CZE,RoW America
Czech Republic,RoW America,2012,21992.556451158875,CZE,RoW America
Czech Republic,RoW America,2013,20083.765451177893,CZE,RoW America
Czech Republic,RoW America,2014,19481.62199749361,CZE,RoW America
Czech Republic,RoW America,2015,19509.879565470794,CZE,RoW America
Czech Republic,RoW America,2016,19571.302955586943,CZE,RoW America
Czech Republic,RoW Asia and Pacific,2008,79903.42708179147,CZE,RoW Asia and Pacific
Czech Republic,RoW Asia and Pacific,2009,61611.833667336025,CZE,RoW Asia and Pacific
Czech Republic,RoW Asia and Pacific,2010,64566.92929897134,CZE,RoW Asia and Pacific
