exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
Spain,Poland,97448.13727334121,2010,7.012245375559468e-05,1389685215.7083333,ESP,POL
Sweden,Poland,27323.570092272006,2010,1.96616973278693e-05,1389685215.7083333,SWE,POL
Taiwan,Poland,122559.17652859622,2010,8.819204172516641e-05,1389685215.7083333,TWN,POL
United Kingdom,Poland,69396.25129908434,2010,4.993666948073024e-05,1389685215.7083333,GBR,POL
United States,Poland,479000.9624204691,2010,0.00034468306707596266,1389685215.7083333,USA,POL
Australia,RoW Africa,68499.36556367179,2010,4.929128178769401e-05,1389685215.7083333,AUS,RoW Africa
Austria,RoW Africa,81427.16854218901,2010,5.8593966188727826e-05,1389685215.7083333,AUT,RoW Africa
Belgium,RoW Africa,82464.2765864796,2010,5.934025609133858e-05,1389685215.7083333,BEL,RoW Africa
Brazil,RoW Africa,192844.10507129502,2010,0.0001387681921714918,1389685215.7083333,BRA,RoW Africa
Canada,RoW Africa,122856.6562592903,2010,8.840610439729642e-05,1389685215.7083333,CAN,RoW Africa
China,RoW Africa,5507349.795552012,2010,0.003963019634446404,1389685215.7083333,CHN,RoW Africa
Czech Republic,RoW Africa,45091.91071429591,2010,3.244757172674692e-05,1389685215.7083333,CZE,RoW Africa
Finland,RoW Africa,38672.36499023128,2010,2.7828147376900514e-05,1389685215.7083333,FIN,RoW Africa
France,RoW Africa,169548.26577071703,2010,0.00012200479925541769,1389685215.7083333,FRA,RoW Africa
Germany,RoW Africa,417049.8464150144,2010,0.0003001038232981711,1389685215.7083333,DEU,RoW Africa
Greece,RoW Africa,18237.042180418917,2010,1.3123146144375838e-05,1389685215.7083333,GRC,RoW Africa
India,RoW Africa,475677.2875957292,2010,0.0003422913924814785,1389685215.7083333,IND,RoW Africa
Indonesia,RoW Africa,38829.38313617308,2010,2.7941135659546783e-05,1389685215.7083333,IDN,RoW Africa
Italy,RoW Africa,219998.37418941243,2010,0.00015830806264804188,1389685215.7083333,ITA,RoW Africa
Japan,RoW Africa,1067744.262577713,2010,0.0007683353399089559,1389685215.7083333,JPN,RoW Africa
Mexico,RoW Africa,128729.80887789282,2010,9.263235114167797e-05,1389685215.7083333,MEX,RoW Africa
Netherlands,RoW Africa,71853.28884685149,2010,5.170472279236799e-05,1389685215.7083333,NLD,RoW Africa
Poland,RoW Africa,66233.54267221177,2010,4.766082413739433e-05,1389685215.7083333,POL,RoW Africa
RoW Africa,RoW Africa,73459.52120466044,2010,5.286054739181892e-05,1389685215.7083333,RoW Africa,RoW Africa
RoW America,RoW Africa,82793.04828428738,2010,5.9576836069373544e-05,1389685215.7083333,RoW America,RoW Africa
RoW Asia and Pacific,RoW Africa,303281.58574870694,2010,0.00021823761404421503,1389685215.7083333,RoW Asia and Pacific,RoW Africa
RoW EU27,RoW Africa,97542.15275227564,2010,7.019010611158992e-05,1389685215.7083333,RoW EU27,RoW Africa
RoW Europe,RoW Africa,194161.41181091528,2010,0.0001397161095305671,1389685215.7083333,RoW Europe,RoW Africa
RoW Middle East,RoW Africa,112941.90814138991,2010,8.127157637193582e-05,1389685215.7083333,RoW Middle East,RoW Africa
Russia,RoW Africa,416922.04651194264,2010,0.00030001186009554994,1389685215.7083333,RUS,RoW Africa
Slovakia,RoW Africa,53699.58113620138,2010,3.86415430841511e-05,1389685215.7083333,SVK,RoW Africa
South Korea,RoW Africa,577424.8467694531,2010,0.0004155076561530053,1389685215.7083333,KOR,RoW Africa
Spain,RoW Africa,133512.3885874081,2010,9.607383533928998e-05,1389685215.7083333,ESP,RoW Africa
Sweden,RoW Africa,37435.66098748184,2010,2.693823073335395e-05,1389685215.7083333,SWE,RoW Africa
Taiwan,RoW Africa,167916.68346333888,2010,0.00012083073315114061,1389685215.7083333,TWN,RoW Africa
United Kingdom,RoW Africa,95078.87409212114,2010,6.841756177398686e-05,1389685215.7083333,GBR,RoW Africa
United States,RoW Africa,656272.7941972966,2010,0.00047224564727256545,1389685215.7083333,USA,RoW Africa
Australia,RoW America,82086.6593775591,2010,5.906852749794773e-05,1389685215.7083333,AUS,RoW America
Austria,RoW America,97578.77525414406,2010,7.021645920325014e-05,1389685215.7083333,AUT,RoW America
Belgium,RoW America,98821.60073134374,2010,7.111078078280743e-05,1389685215.7083333,BEL,RoW America
Brazil,RoW America,231095.982591798,2010,0.00016629376205460069,1389685215.7083333,BRA,RoW America
Canada,RoW America,147226.07323532985,2010,0.00010594203030381063,1389685215.7083333,CAN,RoW America
China,RoW America,6599768.352448904,2010,0.004749110286162864,1389685215.7083333,CHN,RoW America
Czech Republic,RoW America,54036.18247233965,2010,3.8883757171437555e-05,1389685215.7083333,CZE,RoW America
Finland,RoW America,46343.28365744891,2010,3.334804395528334e-05,1389685215.7083333,FIN,RoW America
France,RoW America,203179.26754685104,2010,0.00014620524508011622,1389685215.7083333,FRA,RoW America
Germany,RoW America,499774.3886871861,2010,0.00035963136330298173,1389685215.7083333,DEU,RoW America
Greece,RoW America,21854.474666697526,2010,1.5726205056846728e-05,1389685215.7083333,GRC,RoW America
India,RoW America,570030.9630387832,2010,0.0004101871104300653,1389685215.7083333,IND,RoW America
Indonesia,RoW America,46531.44089980694,2010,3.3483439540003675e-05,1389685215.7083333,IDN,RoW America
Italy,RoW America,263636.4845709175,2010,0.00018970949794305754,1389685215.7083333,ITA,RoW America
Japan,RoW America,1279538.2591847607,2010,0.0009207396356537982,1389685215.7083333,JPN,RoW America
Mexico,RoW America,154264.20691336747,2010,0.00011100658276395191,1389685215.7083333,MEX,RoW America
Netherlands,RoW America,86105.85599640393,2010,6.19606908263143e-05,1389685215.7083333,NLD,RoW America
Poland,RoW America,79371.39663558334,2010,5.711465858484155e-05,1389685215.7083333,POL,RoW America
RoW Africa,RoW America,88030.69082736393,2010,6.33457777576586e-05,1389685215.7083333,RoW Africa,RoW America
RoW America,RoW America,99215.58839799595,2010,7.139428935165364e-05,1389685215.7083333,RoW America,RoW America
RoW Asia and Pacific,RoW America,363439.4553609496,2010,0.00026152646027517945,1389685215.7083333,RoW Asia and Pacific,RoW America
RoW EU27,RoW America,116890.26580834479,2010,8.411276488162459e-05,1389685215.7083333,RoW EU27,RoW America
RoW Europe,RoW America,232674.59187923215,2010,0.00016742970944008792,1389685215.7083333,RoW Europe,RoW America
RoW Middle East,RoW America,135344.67018088757,2010,9.739232212519535e-05,1389685215.7083333,RoW Middle East,RoW America
Russia,RoW America,499621.238834545,2010,0.00035952115859553434,1389685215.7083333,RUS,RoW America
Slovakia,RoW America,64351.239127904395,2010,4.630634218491277e-05,1389685215.7083333,SVK,RoW America
South Korea,RoW America,691960.8107852722,2010,0.0004979262950801232,1389685215.7083333,KOR,RoW America
Spain,RoW America,159995.43570576375,2010,0.00011513070290829341,1389685215.7083333,ESP,RoW America
Sweden,RoW America,44861.26206459762,2010,3.228159985981537e-05,1389685215.7083333,SWE,RoW America
Taiwan,RoW America,201224.04467985797,2010,0.0001447982913003018,1389685215.7083333,TWN,RoW America
United Kingdom,RoW America,113938.38581291794,2010,8.198862916940702e-05,1389685215.7083333,GBR,RoW America
United States,RoW America,786448.7532265553,2010,0.000565918629871655,1389685215.7083333,USA,RoW America
Australia,RoW Asia and Pacific,245662.77878324385,2010,0.00017677584535432194,1389685215.7083333,AUS,RoW Asia and Pacific
Austria,RoW Asia and Pacific,292026.4208296625,2010,0.00021013853895021425,1389685215.7083333,AUT,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,295745.8513039034,2010,0.00021281499433176273,1389685215.7083333,BEL,RoW Asia and Pacific
Brazil,RoW Asia and Pacific,691606.669198239,2010,0.0004976714592489363,1389685215.7083333,BRA,RoW Asia and Pacific
Canada,RoW Asia and Pacific,440607.1012547914,2010,0.0003170553275478365,1389685215.7083333,CAN,RoW Asia and Pacific
China,RoW Asia and Pacific,19751289.966448795,2010,0.014212779803073181,1389685215.7083333,CHN,RoW Asia and Pacific
Czech Republic,RoW Asia and Pacific,161715.42380213493,2010,0.00011636838470624971,1389685215.7083333,CZE,RoW Asia and Pacific
Finland,RoW Asia and Pacific,138692.68467928306,2010,9.98015112426668e-05,1389685215.7083333,FIN,RoW Asia and Pacific
France,RoW Asia and Pacific,608059.6094616904,2010,0.0004375520460234282,1389685215.7083333,FRA,RoW Asia and Pacific
Germany,RoW Asia and Pacific,1495687.1697553666,2010,0.0010762776727051841,1389685215.7083333,DEU,RoW Asia and Pacific
Greece,RoW Asia and Pacific,65404.438474740055,2010,4.706421118641815e-05,1389685215.7083333,GRC,RoW Asia and Pacific
India,RoW Asia and Pacific,1705945.7530168397,2010,0.0012275771043209279,1389685215.7083333,IND,RoW Asia and Pacific
Indonesia,RoW Asia and Pacific,139255.8005097363,2010,0.00010020672231067562,1389685215.7083333,IDN,RoW Asia and Pacific
Italy,RoW Asia and Pacific,788991.4183045531,2010,0.0005677482996769151,1389685215.7083333,ITA,RoW Asia and Pacific
Japan,RoW Asia and Pacific,3829305.7961914246,2010,0.00275552028107286,1389685215.7083333,JPN,RoW Asia and Pacific
Mexico,RoW Asia and Pacific,461670.30389836116,2010,0.00033221214321046386,1389685215.7083333,MEX,RoW Asia and Pacific
Netherlands,RoW Asia and Pacific,257691.11716414802,2010,0.00018543128634552025,1389685215.7083333,NLD,RoW Asia and Pacific
Poland,RoW Asia and Pacific,237536.7374634964,2010,0.00017092844824028879,1389685215.7083333,POL,RoW Asia and Pacific
RoW Africa,RoW Asia and Pacific,263451.62401838286,2010,0.00018957647461486415,1389685215.7083333,RoW Africa,RoW Asia and Pacific
RoW America,RoW Asia and Pacific,296924.9429933688,2010,0.00021366345387939084,1389685215.7083333,RoW America,RoW Asia and Pacific
RoW Asia and Pacific,RoW Asia and Pacific,1087674.2480341578,2010,0.0007826767067387717,1389685215.7083333,RoW Asia and Pacific,RoW Asia and Pacific
RoW EU27,RoW Asia and Pacific,349820.397674752,2010,0.00025172635768197754,1389685215.7083333,RoW EU27,RoW Asia and Pacific
RoW Europe,RoW Asia and Pacific,696331.0051720241,2010,0.0005010710319869805,1389685215.7083333,RoW Europe,RoW Asia and Pacific
RoW Middle East,RoW Asia and Pacific,405049.337147599,2010,0.0002914684077869694,1389685215.7083333,RoW Middle East,RoW Asia and Pacific
Russia,RoW Asia and Pacific,1495228.8368181905,2010,0.0010759478620890853,1389685215.7083333,RUS,RoW Asia and Pacific
Slovakia,RoW Asia and Pacific,192585.55419603531,2010,0.00013858214221403584,1389685215.7083333,SVK,RoW Asia and Pacific
South Korea,RoW Asia and Pacific,2070848.2274782911,2010,0.001490156334737118,1389685215.7083333,KOR,RoW Asia and Pacific
Spain,RoW Asia and Pacific,478822.3031010095,2010,0.00034455450607708313,1389685215.7083333,ESP,RoW Asia and Pacific
Sweden,RoW Asia and Pacific,134257.4139012799,2010,9.660994618327855e-05,1389685215.7083333,SWE,RoW Asia and Pacific
Taiwan,RoW Asia and Pacific,602208.1844217825,2010,0.00043334143417135827,1389685215.7083333,TWN,RoW Asia and Pacific
United Kingdom,RoW Asia and Pacific,340986.2194050836,2010,0.00024536939412662625,1389685215.7083333,GBR,RoW Asia and Pacific
United States,RoW Asia and Pacific,2353624.641801554,2010,0.0016936386853636442,1389685215.7083333,USA,RoW Asia and Pacific
Australia,RoW EU27,84136.32974937074,2010,6.054344451414906e-05,1389685215.7083333,AUS,RoW EU27
Austria,RoW EU27,100015.27495603579,2010,7.196973373934703e-05,1389685215.7083333,AUT,RoW EU27
Belgium,RoW EU27,101289.13318481873,2010,7.28863860965743e-05,1389685215.7083333,BEL,RoW EU27
Brazil,RoW EU27,236866.3529292947,2010,0.0001704460479624244,1389685215.7083333,BRA,RoW EU27
Canada,RoW EU27,150902.24130219125,2010,0.00010858735460121824,1389685215.7083333,CAN,RoW EU27
China,RoW EU27,6764561.648287377,2010,0.0048676934688690835,1389685215.7083333,CHN,RoW EU27
Czech Republic,RoW EU27,55385.44583427992,2010,3.9854670113943415e-05,1389685215.7083333,CZE,RoW EU27
Finland,RoW EU27,47500.45501820971,2010,3.418072991011735e-05,1389685215.7083333,FIN,RoW EU27
France,RoW EU27,208252.56079706008,2010,0.00014985592308464774,1389685215.7083333,FRA,RoW EU27
Germany,RoW EU27,512253.536108331,2010,0.0003686112008086892,1389685215.7083333,DEU,RoW EU27
Greece,RoW EU27,22400.176530745084,2010,1.611888525368498e-05,1389685215.7083333,GRC,RoW EU27
India,RoW EU27,584264.3814718414,2010,0.00042042929928849914,1389685215.7083333,IND,RoW EU27
Indonesia,RoW EU27,47693.31137287645,2010,3.431950691694364e-05,1389685215.7083333,IDN,RoW EU27
Italy,RoW EU27,270219.3693119361,2010,0.00019444645899481864,1389685215.7083333,ITA,RoW EU27
Japan,RoW EU27,1311487.7630475217,2010,0.0009437300967320475,1389685215.7083333,JPN,RoW EU27
Mexico,RoW EU27,158116.11646333276,2010,0.00011377836842190176,1389685215.7083333,MEX,RoW EU27
Netherlands,RoW EU27,88255.87601126624,2010,6.350781818332978e-05,1389685215.7083333,NLD,RoW EU27
Poland,RoW EU27,81353.26552979794,2010,5.854078651065706e-05,1389685215.7083333,POL,RoW EU27
RoW Africa,RoW EU27,90228.77870674753,2010,6.492749414532501e-05,1389685215.7083333,RoW Africa,RoW EU27
RoW America,RoW EU27,101692.95774852451,2010,7.31769731727993e-05,1389685215.7083333,RoW America,RoW EU27
RoW Asia and Pacific,RoW EU27,372514.37839290017,2010,0.00026805666073307597,1389685215.7083333,RoW Asia and Pacific,RoW EU27
RoW EU27,RoW EU27,119808.96621587196,2010,8.621302497976451e-05,1389685215.7083333,RoW EU27,RoW EU27
RoW Europe,RoW EU27,238484.36962391177,2010,0.00017161035242240413,1389685215.7083333,RoW Europe,RoW EU27
RoW Middle East,RoW EU27,138724.16274985456,2010,9.982416246627894e-05,1389685215.7083333,RoW Middle East,RoW EU27
Russia,RoW EU27,512096.5578417016,2010,0.00036849824122269447,1389685215.7083333,RUS,RoW EU27
Slovakia,RoW EU27,65958.063028847,2010,4.746259245136148e-05,1389685215.7083333,SVK,RoW EU27
South Korea,RoW EU27,709238.7621495187,2010,0.0005103592915378424,1389685215.7083333,KOR,RoW EU27
Spain,RoW EU27,163990.45216820252,2010,0.00011800546650027886,1389685215.7083333,ESP,RoW EU27
Sweden,RoW EU27,45981.43207002243,2010,3.308766010479959e-05,1389685215.7083333,SWE,RoW EU27
Taiwan,RoW EU27,206248.5256517146,2010,0.00014841384460335366,1389685215.7083333,TWN,RoW EU27
United Kingdom,RoW EU27,116783.37595806389,2010,8.40358482899586e-05,1389685215.7083333,GBR,RoW EU27
United States,RoW EU27,806086.0311766877,2010,0.0005800493680619747,1389685215.7083333,USA,RoW EU27
Australia,RoW Europe,129598.2540170268,2010,9.325727333939404e-05,1389685215.7083333,AUS,RoW Europe
Austria,RoW Europe,154057.1734631498,2010,0.0001108576040975047,1389685215.7083333,AUT,RoW Europe
Belgium,RoW Europe,156019.341977049,2010,0.0001122695558774616,1389685215.7083333,BEL,RoW Europe
Brazil,RoW Europe,364853.87487276574,2010,0.00026254425876351926,1389685215.7083333,BRA,RoW Europe
Canada,RoW Europe,232440.22116037845,2010,0.00016726105921901306,1389685215.7083333,CAN,RoW Europe
China,RoW Europe,10419700.89511902,2010,0.007497885691910465,1389685215.7083333,CHN,RoW Europe
Czech Republic,RoW Europe,85312.21780074162,2010,6.13895987641038e-05,1389685215.7083333,CZE,RoW Europe
Finland,RoW Europe,73166.6807673065,2010,5.264982309681756e-05,1389685215.7083333,FIN,RoW Europe
France,RoW Europe,320779.0129086335,2010,0.00023082854252366063,1389685215.7083333,FRA,RoW Europe
Germany,RoW Europe,789042.78950545,2010,0.0005677852657468683,1389685215.7083333,DEU,RoW Europe
Greece,RoW Europe,34503.807053421515,2010,2.4828505522982524e-05,1389685215.7083333,GRC,RoW Europe
India,RoW Europe,899963.7270868373,2010,0.0006476025771261579,1389685215.7083333,IND,RoW Europe
Indonesia,RoW Europe,73463.74841177267,2010,5.28635892368817e-05,1389685215.7083333,IDN,RoW Europe
Italy,RoW Europe,416228.7446662268,2010,0.00029951296880860304,1389685215.7083333,ITA,RoW Europe
Japan,RoW Europe,2020132.4098477645,2010,0.0014536618703380876,1389685215.7083333,JPN,RoW Europe
Mexico,RoW Europe,243552.013304867,2010,0.00017525696506796805,1389685215.7083333,MEX,RoW Europe
Netherlands,RoW Europe,135943.74385800288,2010,9.782340800733879e-05,1389685215.7083333,NLD,RoW Europe
Poland,RoW Europe,125311.40074659565,2010,9.017250765147089e-05,1389685215.7083333,POL,RoW Europe
RoW Africa,RoW Europe,138982.6737458019,2010,0.00010001018372708338,1389685215.7083333,RoW Africa,RoW Europe
RoW America,RoW Europe,156641.36619843866,2010,0.0001127171566825638,1389685215.7083333,RoW America,RoW Europe
RoW Asia and Pacific,RoW Europe,573797.47768784,2010,0.0004128974469915268,1389685215.7083333,RoW Asia and Pacific,RoW Europe
RoW EU27,RoW Europe,184546.11744967176,2010,0.00013279706466158754,1389685215.7083333,RoW EU27,RoW Europe
RoW Europe,RoW Europe,367346.17237922834,2010,0.00026433768469788976,1389685215.7083333,RoW Europe,RoW Europe
RoW Middle East,RoW Europe,213681.88990164027,2010,0.00015376280001131405,1389685215.7083333,RoW Middle East,RoW Europe
Russia,RoW Europe,788801.0012344937,2010,0.0005676112779486078,1389685215.7083333,RUS,RoW Europe
Slovakia,RoW Europe,101597.61295917744,2010,7.310836426175287e-05,1389685215.7083333,SVK,RoW Europe
South Korea,RoW Europe,1092466.3256665713,2010,0.0007861250255222243,1389685215.7083333,KOR,RoW Europe
Spain,RoW Europe,252600.4697665019,2010,0.0001817681205147955,1389685215.7083333,ESP,RoW Europe
Sweden,RoW Europe,70826.8684582786,2010,5.096612359236879e-05,1389685215.7083333,SWE,RoW Europe
Taiwan,RoW Europe,317692.11485459417,2010,0.00022860724951489396,1389685215.7083333,TWN,RoW Europe
United Kingdom,RoW Europe,179885.68807397454,2010,0.00012944347830762913,1389685215.7083333,GBR,RoW Europe
United States,RoW Europe,1241643.7003031771,2010,0.0008934711877684485,1389685215.7083333,USA,RoW Europe
Australia,RoW Middle East,139096.01075158414,2010,0.00010009173961074762,1389685215.7083333,AUS,RoW Middle East
Austria,RoW Middle East,165347.4321770882,2010,0.00011898193224485686,1389685215.7083333,AUT,RoW Middle East
Belgium,RoW Middle East,167453.39884487542,2010,0.00012049735936747598,1389685215.7083333,BEL,RoW Middle East
Brazil,RoW Middle East,391592.6082024418,2010,0.0002817851149138433,1389685215.7083333,BRA,RoW Middle East
Canada,RoW Middle East,249474.86883979835,2010,0.00017951897740571348,1389685215.7083333,CAN,RoW Middle East
China,RoW Middle East,11183320.576456742,2010,0.008047376808823946,1389685215.7083333,CHN,RoW Middle East
Czech Republic,RoW Middle East,91564.41663695818,2010,6.58886023985562e-05,1389685215.7083333,CZE,RoW Middle East
Finland,RoW Middle East,78528.77999776707,2010,5.650832225177005e-05,1389685215.7083333,FIN,RoW Middle East
France,RoW Middle East,344287.6681597242,2010,0.00024774507512065466,1389685215.7083333,FRA,RoW Middle East
Germany,RoW Middle East,846868.6897400991,2010,0.0006093960561481858,1389685215.7083333,DEU,RoW Middle East
Greece,RoW Middle East,37032.45455311792,2010,2.6648088455227748e-05,1389685215.7083333,GRC,RoW Middle East
India,RoW Middle East,965918.5931241418,2010,0.0006950628690626212,1389685215.7083333,IND,RoW Middle East
